gene_id	GHC.006.output.filtered.bam	GHC.017.output.filtered.bam	GHC.022.output.filtered.bam	GHC.025.output.filtered.bam	JHC.001.output.filtered.bam	JHC.005.output.filtered.bam	SGH.003.output.filtered.bam	SGH.006.output.filtered.bam	SGH.007.output.filtered.bam	UHC.020.output.filtered.bam
PVP01_0923200	368	1131	183	793	573	1247	485	1169	823	1662
PVP01_0930300	87	110	43	102	73	95	100	221	97	291
PVP01_0704800	106	306	33	111	159	209	143	168	174	115
PVP01_1146500	153	501	68	447	557	1151	318	200	572	388
PVP01_1434500	186	730	42	903	467	594	478	415	383	182
PVP01_0908200	25	28	9	24	19	49	31	64	32	30
PVP01_0922400	242	670	102	494	453	1136	481	532	581	654
PVP01_0838800	241	1007	79	572	839	1284	403	204	777	525
PVP01_0002130	0	0	0	0	0	0	0	0	0	0
PVP01_1210300	15	30	12	7	7	29	12	127	14	64
PVP01_0006390	0	0	0	0	0	0	0	0	0	0
PVP01_0622900	227	900	44	649	727	973	557	289	759	595
PVP01_0511200	76	362	39	207	215	224	203	220	302	345
PVP01_1316700	50	197	19	99	93	122	103	214	125	71
PVP01_1237300	31	138	20	65	49	102	98	168	57	59
PVP01_0507800	105	667	49	298	394	431	317	526	440	143
PVP01_0937200	628	3452	233	2033	1447	3869	1543	579	2529	1367
PVP01_1456900	35	141	25	69	50	187	82	138	89	341
PVP01_0300300	47	215	22	97	67	129	84	105	118	54
PVP01_1440500	33	205	27	78	69	87	70	260	136	105
PVP01_1214600	3	2	4	1	1	4	2	8	3	11
PVP01_1462800	30	94	21	62	41	49	53	111	57	80
PVP01_API03800	0	0	0	0	0	0	0	0	0	0
PVP01_0006500	0	0	0	0	0	0	0	0	0	0
PVP01_1439500	73	246	20	177	150	248	144	68	166	78
PVP01_1424100	15	18	14	9	11	48	9	79	13	48
PVP01_0002630	0	0	0	0	0	0	0	0	0	0
PVP01_0831500	573	1872	138	1902	2179	1714	1743	877	1379	1002
PVP01_1141700	46	129	22	120	106	98	85	171	70	109
PVP01_0510300	191	214	96	112	186	292	124	244	258	963
PVP01_1210600	64	41	34	22	24	67	40	210	66	415
PVP01_1441300	215	901	84	534	500	573	425	280	662	783
PVP01_1442800	32	203	14	101	112	191	103	133	119	56
PVP01_0507000	15	21	10	14	8	35	25	50	23	15
PVP01_1114100	21	22	16	6	6	54	6	276	15	218
PVP01_1446200	41	38	23	25	33	87	28	77	47	149
PVP01_0617500	79	324	32	145	104	171	119	388	143	170
PVP01_1221000	17	94	16	19	51	61	40	141	36	35
PVP01_0724100	7	11	11	6	2	19	7	128	11	12
PVP01_0948100	0	0	0	0	0	0	0	0	0	0
PVP01_1234000	32	96	19	42	42	87	56	192	59	36
PVP01_1467900	59	411	34	173	141	351	192	281	241	211
PVP01_0903200	69	259	22	337	214	267	225	166	164	63
PVP01_1459400	32	116	12	69	70	88	90	117	91	46
PVP01_1451900	18	27	8	14	14	23	13	122	18	14
PVP01_1429400	196	326	57	182	163	595	294	71	454	519
PVP01_0615600	124	610	33	234	295	617	274	169	421	214
PVP01_1331900	115	368	17	306	267	447	293	297	214	133
PVP01_0504500	68	218	79	115	113	270	124	357	182	365
PVP01_1342000	11	54	10	29	19	17	26	77	36	26
PVP01_1233000	57	188	19	117	102	150	145	223	163	46
PVP01_1308700	18	49	16	9	16	44	35	95	58	59
PVP01_1104500	77	203	8	147	122	143	267	285	190	83
PVP01_API04200	0	0	0	0	0	0	0	0	0	0
PVP01_0421200	95	280	24	379	186	355	94	74	152	92
PVP01_1347200	0	0	0	0	0	0	0	0	0	0
PVP01_0201400	18	44	13	12	11	42	13	87	17	157
PVP01_0735800	0	0	0	0	0	0	0	0	0	0
PVP01_0616700	73	84	76	41	67	444	63	275	117	2087
PVP01_0918500	165	780	81	719	364	637	344	559	627	279
PVP01_1256700	222	562	140	280	211	1269	370	248	600	1363
PVP01_1472800	0	0	0	0	0	0	0	0	0	0
PVP01_0715800	176	1249	52	715	550	1224	581	455	485	515
PVP01_1025900	54	274	41	146	105	163	90	468	131	73
PVP01_0911100	68	371	32	199	306	339	138	246	220	260
PVP01_1232600	86	293	42	257	180	343	133	196	216	377
PVP01_0201800	33	198	12	60	102	230	48	79	51	83
PVP01_1327000	31	72	14	60	60	63	82	106	59	129
PVP01_1109900	271	800	69	560	441	469	532	418	586	1264
PVP01_0820700	23	19	13	6	9	24	10	180	8	30
PVP01_0419500	39	213	5	167	151	251	92	112	140	86
PVP01_0107400	318	1804	149	993	1072	1166	526	800	1041	1645
PVP01_0417800	187	718	72	365	320	399	310	298	485	331
PVP01_1212100	23	86	11	29	48	69	48	67	60	78
PVP01_0916200	2526	5414	959	5780	4401	8304	4741	1670	4978	19085
PVP01_0311500	54	51	17	1	28	54	33	68	85	164
PVP01_1222900	70	186	36	160	134	202	181	323	164	167
PVP01_0502700	27	21	4	49	16	33	16	41	17	12
PVP01_0828000	122	395	36	302	202	294	313	671	292	139
PVP01_0503700	16	76	20	26	33	316	22	147	33	1206
PVP01_0418900	73	374	22	514	361	788	145	147	150	304
PVP01_0822400	129	310	116	133	174	395	92	949	232	649
PVP01_0004900	0	0	0	0	0	0	0	0	0	0
PVP01_0808200	230	926	111	524	452	917	288	331	519	1148
PVP01_0420500	6	62	7	7	54	94	17	39	41	54
PVP01_0122000	0	0	0	0	0	0	0	0	0	0
PVP01_0733100	79	483	50	241	394	637	140	154	417	210
PVP01_0719800	58	251	24	206	111	230	157	235	193	98
PVP01_0923000	124	514	49	313	290	324	326	507	321	89
PVP01_0605100	11	40	7	25	14	13	21	136	16	5
PVP01_0008800	0	0	0	0	0	0	0	0	0	0
PVP01_0727300	738	21	491	14	546	2062	31	151	300	16929
PVP01_1321800	124	278	67	180	209	307	205	149	334	211
PVP01_0934800	55	221	33	82	66	189	83	194	172	619
PVP01_0918900	139	594	54	315	258	356	285	487	396	407
PVP01_0003950	0	0	0	0	0	0	0	0	0	0
PVP01_0735400	4	17	3	3	0	17	1	0	1	11
PVP01_1330900	78	344	30	105	141	211	164	326	259	135
PVP01_1446400	62	403	29	274	232	261	226	396	201	65
PVP01_0001330	0	0	0	0	0	0	0	0	0	0
PVP01_1425700	92	429	28	359	218	247	199	129	246	171
PVP01_1028500	85	76	89	11	98	309	50	537	74	1194
PVP01_0202800	265	891	27	2087	961	444	1407	227	780	127
PVP01_1433700	145	426	51	376	265	255	253	173	377	364
PVP01_1416000	104	369	30	283	189	304	176	186	289	243
PVP01_1266300	49	27	29	10	30	54	40	275	71	152
PVP01_0318600	29	15	28	8	10	42	10	337	7	23
PVP01_0319300	13	17	8	9	10	22	8	46	12	48
PVP01_1221600	109	469	32	365	323	309	323	393	325	117
PVP01_0003880	0	0	0	0	0	0	0	0	0	0
PVP01_0721000	36	118	21	50	49	100	100	118	73	157
PVP01_0002830	0	0	0	0	0	0	0	0	0	0
PVP01_0009430	0	0	0	0	0	0	0	0	0	0
PVP01_0800300	68	154	31	64	250	131	225	203	167	74
PVP01_0713800	101	292	66	109	153	229	201	300	266	320
PVP01_0003290	0	0	0	0	0	0	0	0	0	0
PVP01_0000950	0	0	0	0	0	0	0	0	0	0
PVP01_1472700	0	0	0	0	0	0	0	0	0	0
PVP01_1316800	47	100	28	56	56	115	47	205	75	85
PVP01_1457400	56	179	24	169	94	243	89	118	145	34
PVP01_0112700	26	46	14	1	20	971	20	171	27	861
PVP01_1024000	79	141	59	60	120	170	65	403	125	398
PVP01_0115600	42	65	17	56	28	110	76	213	87	70
PVP01_0700200	10	17	15	1	7	79	3	83	8	473
PVP01_0010090	0	0	0	0	0	0	0	0	0	0
PVP01_1460100	5	32	12	12	12	50	28	76	23	171
PVP01_1460200	43	60	14	12	51	79	42	81	124	155
PVP01_1218400	102	40	68	10	72	233	17	113	41	1951
PVP01_1408700	17	15	43	8	21	123	14	209	14	712
PVP01_1122700	98	420	39	221	228	335	181	252	201	223
PVP01_1463000	577	854	222	329	543	1176	574	174	1039	6981
PVP01_0838100	42	172	16	107	93	226	101	110	95	77
PVP01_0833000	25	3	11	4	3	26	10	198	6	9
PVP01_1113000	168	755	23	621	566	607	434	399	506	156
PVP01_0801600	334	1113	57	1620	1110	1830	609	401	652	1174
PVP01_1027100	92	178	56	121	109	433	157	164	147	1429
PVP01_1227900	79	139	65	55	94	132	71	614	139	274
PVP01_1244800	10	36	9	22	32	60	18	50	35	47
PVP01_0002120	0	0	0	0	0	0	0	0	0	0
PVP01_0721100	35	168	15	81	78	114	79	204	82	127
PVP01_1427600	155	389	39	352	266	324	307	189	380	277
PVP01_1445000	31	185	27	76	93	147	84	251	102	67
PVP01_1420200	93	108	31	82	60	162	132	134	172	168
PVP01_1266100	60	279	23	173	149	235	188	214	154	137
PVP01_0007020	0	0	0	0	0	0	0	0	0	0
PVP01_1342900	82	320	23	256	166	297	190	370	195	112
PVP01_1456100	8	9	14	5	4	21	4	121	3	2
PVP01_0003750	0	0	0	0	0	0	0	0	0	0
PVP01_1125200	35	85	21	37	38	57	42	198	16	63
PVP01_0416100	55	182	27	131	95	217	92	177	151	188
PVP01_1244200	127	423	44	382	258	347	305	222	434	181
PVP01_1303300	66	362	30	205	223	335	204	252	140	123
PVP01_1420800	114	336	62	206	189	283	169	267	275	185
PVP01_1004700	30	121	12	78	53	98	94	52	87	61
PVP01_1106100	31	118	12	86	72	218	70	124	96	42
PVP01_1419200	110	507	84	290	287	574	247	388	269	928
PVP01_1258100	30	83	13	62	46	26	38	78	79	105
PVP01_1107100	72	227	30	165	131	146	118	184	189	156
PVP01_0004160	0	0	0	0	0	0	0	0	0	0
PVP01_1134300	50	86	42	39	62	94	71	149	161	589
PVP01_0508400	37	115	38	48	84	266	87	155	116	391
PVP01_1109600	175	728	62	343	327	473	352	676	379	544
PVP01_0925000	44	173	10	59	92	84	78	148	110	116
PVP01_0611800	309	697	134	447	435	794	565	577	783	617
PVP01_1136800	1	9	1	1	28	9	8	3	7	3
PVP01_0113600	90	326	43	136	195	257	164	552	288	231
PVP01_1024300	98	411	42	268	179	485	203	291	317	389
PVP01_1223900	49	132	27	95	89	111	119	354	116	51
PVP01_1312300	40	75	31	80	75	110	56	404	66	63
PVP01_0506800	229	883	115	524	443	659	417	595	574	445
PVP01_0720800	140	356	36	444	259	389	340	360	313	254
PVP01_1220800	117	753	53	392	396	375	350	459	425	181
PVP01_MIT02100	0	0	0	0	0	1	0	0	0	0
PVP01_1126300	69	363	17	127	217	425	212	293	212	134
PVP01_0320300	373	1650	179	1503	1681	2391	778	459	1215	651
PVP01_0606100	59	165	19	121	112	137	142	232	161	93
PVP01_1307400	31	50	16	14	14	55	41	40	65	44
PVP01_0724000	16	19	11	4	4	20	25	99	14	16
PVP01_1121100	52	51	49	22	41	134	32	168	33	1309
PVP01_0001270	0	0	0	0	0	0	0	0	0	0
PVP01_1006800	146	774	44	736	573	736	356	352	378	153
PVP01_1415000	59	264	32	148	140	235	212	249	152	154
PVP01_0820100	53	175	19	178	131	133	121	189	144	103
PVP01_0006210	0	0	0	0	0	0	0	0	0	0
PVP01_1110100	38	220	19	145	114	131	79	86	53	22
PVP01_0507700	29	109	9	77	39	68	58	163	58	22
PVP01_1250200	21	30	11	5	11	52	14	157	25	50
PVP01_1115200	76	312	30	204	121	197	153	201	140	145
PVP01_1247600	0	14	2	6	5	11	7	33	8	13
PVP01_1430100	86	496	38	363	243	249	226	116	186	385
PVP01_0421100	22	34	6	46	65	88	31	10	41	11
PVP01_0527200	54	210	31	66	81	103	107	326	116	74
PVP01_1238800	292	1089	141	805	702	1068	635	946	792	366
PVP01_0008330	0	0	0	0	0	0	0	0	0	0
PVP01_1272000	0	0	0	0	0	0	0	0	0	0
PVP01_0839700	0	0	0	0	0	0	0	0	0	0
PVP01_0006750	0	0	0	0	0	0	0	0	0	0
PVP01_0102300	41	14	49	3	24	97	14	280	20	474
PVP01_1460300	11	18	5	4	6	13	11	51	29	65
PVP01_1268800	5	1	3	1	1	3	0	11	4	7
PVP01_1116500	18	40	5	38	27	48	26	16	47	22
PVP01_1006700	82	340	24	276	209	328	202	179	184	126
PVP01_0911000	193	681	74	461	448	616	357	564	526	647
PVP01_1345100	25	19	5	10	15	33	20	115	36	55
PVP01_1460600	62	141	22	105	85	116	69	170	93	163
PVP01_0005300	0	0	0	0	0	0	0	0	0	0
PVP01_0006290	0	0	0	0	0	0	0	0	0	0
PVP01_1019400	73	330	31	189	150	270	184	284	351	231
PVP01_0717400	16	53	18	15	32	56	31	149	39	19
PVP01_1006400	41	49	6	5	52	109	37	23	61	19
PVP01_0009620	0	0	0	0	0	0	0	0	0	0
PVP01_0003810	0	0	0	0	0	0	0	0	0	0
PVP01_0516400	46	67	22	59	54	123	66	145	83	153
PVP01_1305500	30	62	13	11	21	79	21	152	49	204
PVP01_1206900	100	243	64	129	152	260	121	515	231	167
PVP01_0730900	36	88	16	44	63	47	69	168	88	31
PVP01_0005825	0	0	0	0	0	0	0	0	0	0
PVP01_1100300	4	28	5	12	4	19	7	5	16	3
PVP01_1144900	192	673	57	497	402	766	502	579	517	178
PVP01_0104800	216	882	134	399	426	765	430	930	588	497
PVP01_0915900	117	117	84	142	114	180	83	373	152	565
PVP01_0701000	61	316	26	255	110	178	168	99	201	107
PVP01_1146400	144	681	60	348	377	518	204	102	414	638
PVP01_0927100	118	496	53	310	211	319	205	168	244	398
PVP01_1269700	9	29	4	0	4	32	12	46	7	32
PVP01_1321300	21	48	4	27	79	43	25	22	35	16
PVP01_1230800	74	297	35	92	57	143	85	346	170	153
PVP01_0532800	0	0	0	0	0	0	0	0	0	0
PVP01_0009840	0	0	0	0	0	0	0	0	0	0
PVP01_0212500	45	62	13	38	37	62	42	70	88	78
PVP01_0808400	238	976	83	377	487	807	405	263	766	881
PVP01_1346300	0	0	0	0	0	0	0	0	0	0
PVP01_0612600	4	8	10	0	5	11	6	71	8	8
PVP01_0004060	0	0	0	0	0	0	0	0	0	0
PVP01_1010900	193	752	94	615	354	698	414	516	611	290
PVP01_0500100	10	1	14	0	1	6	1	42	2	1
PVP01_0526000	10	33	9	5	5	30	18	88	22	30
PVP01_0946100	0	0	0	0	0	0	0	0	0	0
PVP01_0527000	133	553	99	348	313	579	320	500	348	679
PVP01_0417300	119	302	84	190	213	541	104	322	190	915
PVP01_1400700	7	53	2	4	36	463	4	9	25	408
PVP01_0907000	138	289	52	83	105	237	234	213	359	159
PVP01_1117400	17	29	14	6	10	45	11	82	14	103
PVP01_1404500	9	32	1	6	5	23	13	83	22	30
PVP01_1119100	69	253	19	168	111	164	143	213	228	197
PVP01_1458300	197	857	55	506	341	586	265	806	295	332
PVP01_API01900	0	0	0	0	0	0	0	0	0	0
PVP01_0705400	7	17	4	6	10	24	2	66	8	40
PVP01_1212600	250	1288	55	1097	961	1052	706	564	1032	1487
PVP01_1325600	230	1033	92	691	470	703	454	570	591	376
PVP01_1005600	67	258	25	131	106	759	109	149	200	648
PVP01_0513400	61	291	32	104	214	323	140	409	212	202
PVP01_1259300	99	468	26	300	254	409	248	232	320	213
PVP01_0009020	0	0	0	0	0	0	0	0	0	0
PVP01_0004580	0	0	0	0	0	0	0	0	0	0
PVP01_0010750	0	0	0	0	0	0	0	0	0	0
PVP01_0823100	25	56	16	23	37	68	70	158	111	82
PVP01_0949700	0	0	0	0	0	0	0	0	0	0
PVP01_0010290	0	0	0	0	0	0	0	0	0	0
PVP01_0505500	22	24	17	22	25	24	13	107	37	75
PVP01_0733200	92	26	72	4	62	65	26	106	37	933
PVP01_0613800	50	34	25	22	69	71	49	129	102	195
PVP01_0000750	0	0	0	0	0	0	0	0	0	0
PVP01_0301600	18	131	21	134	72	204	71	78	154	110
PVP01_1034800	0	0	0	0	0	0	0	0	0	0
PVP01_0005880	0	0	0	0	0	0	0	0	0	0
PVP01_1324100	41	172	22	121	57	93	65	233	107	55
PVP01_0607700	7	99	0	45	99	0	90	25	0	6
PVP01_1345300	20	29	16	14	9	39	14	132	19	26
PVP01_0821000	116	304	18	353	264	502	294	260	249	108
PVP01_1338000	56	145	23	27	82	215	132	145	99	347
PVP01_0009630	0	0	0	0	0	0	0	0	0	0
PVP01_0416700	164	455	91	230	280	460	292	895	254	306
PVP01_0000300	0	0	0	0	0	0	0	0	0	0
PVP01_0108100	3	23	7	4	6	27	7	105	12	7
PVP01_0908100	942	2763	252	2716	1984	2237	2045	1822	1999	1381
PVP01_0721600	33	7	12	5	6	18	9	74	19	71
PVP01_0810300	149	648	51	350	325	645	205	342	330	676
PVP01_0517000	139	234	64	184	168	206	194	348	259	276
PVP01_0738200	0	0	0	0	0	0	0	0	0	0
PVP01_1302900	22	31	7	17	14	48	25	78	29	58
PVP01_1253900	114	438	34	220	180	308	191	189	281	201
PVP01_1261800	201	967	61	825	612	1248	367	321	484	836
PVP01_0007110	0	0	0	0	0	0	0	0	0	0
PVP01_0944800	0	0	0	0	0	0	0	0	0	0
PVP01_0511000	191	699	138	446	553	775	300	766	564	922
PVP01_1145500	170	885	70	709	528	970	395	491	512	257
PVP01_0803400	49	230	18	162	96	159	172	160	154	55
PVP01_1265500	45	174	37	135	71	82	103	178	63	250
PVP01_1000900	36	50	8	47	24	58	47	50	31	59
PVP01_0216700	35	110	13	28	32	93	35	34	45	118
PVP01_0940000	6	48	15	56	18	38	47	113	36	18
PVP01_1015800	71	225	44	139	131	364	119	445	144	625
PVP01_0711800	19	45	13	26	27	44	21	197	47	42
PVP01_0840500	0	0	0	0	0	0	0	0	0	0
PVP01_0529300	479	2013	189	1302	1117	1369	1251	1756	1447	705
PVP01_1418100	510	1283	198	1160	946	1501	709	908	1185	849
PVP01_1406300	139	393	34	540	206	460	240	236	257	201
PVP01_0010790	0	0	0	0	0	0	0	0	0	0
PVP01_API01800	0	0	0	0	0	0	0	0	0	0
PVP01_0420900	12	95	8	28	72	41	9	16	31	17
PVP01_1332700	274	702	167	276	314	895	413	387	581	2935
PVP01_0839500	0	0	0	0	0	0	0	0	0	0
PVP01_0007620	0	0	0	0	0	0	0	0	0	0
PVP01_1337500	120	477	53	164	173	594	163	456	205	538
PVP01_0216000	432	3504	180	1641	1473	4082	958	396	1914	2975
PVP01_0902300	31	40	10	37	30	50	32	114	31	33
PVP01_0005140	0	0	0	0	0	0	0	0	0	0
PVP01_0315000	59	132	64	65	121	189	82	390	98	1113
PVP01_1000500	102	221	32	210	121	300	175	76	269	252
PVP01_1241100	91	309	19	154	151	273	221	175	178	135
PVP01_0925600	29	159	16	78	76	124	50	174	69	24
PVP01_1012300	3	2	4	0	2	20	1	59	1	11
PVP01_1338600	1277	5476	436	3761	3156	4759	2703	1765	3987	3172
PVP01_1005000	64	102	115	36	94	1707	59	134	32	7807
PVP01_0617000	178	214	44	155	144	433	113	321	132	647
PVP01_0003580	0	0	0	0	0	0	0	0	0	0
PVP01_0303800	10	42	10	22	5	29	15	107	20	29
PVP01_1244600	41	162	14	95	88	108	65	48	78	49
PVP01_1472600	0	0	0	0	0	0	0	0	0	0
PVP01_1427400	8	32	1	3	15	33	6	11	29	8
PVP01_0913300	52	169	13	117	128	239	107	107	143	80
PVP01_1261300	138	274	27	183	229	285	277	254	267	391
PVP01_0008400	0	0	0	0	0	0	0	0	0	0
PVP01_1456200	70	418	21	253	212	362	162	111	212	145
PVP01_1223100	31	129	30	112	124	147	115	239	96	207
PVP01_0212800	84	346	56	216	185	285	195	258	318	208
PVP01_0420000	20	35	11	15	18	310	18	37	24	285
PVP01_1472400	1	1	1	2	0	0	0	1	0	1
PVP01_0707900	124	254	45	198	152	228	138	309	258	547
PVP01_0301300	18	45	18	12	1	47	20	186	14	16
PVP01_0810500	56	161	13	101	89	168	73	125	126	84
PVP01_1132900	110	348	53	303	209	256	183	414	242	158
PVP01_1000700	79	293	26	214	164	241	173	95	213	238
PVP01_0119300	0	0	0	0	0	0	0	0	0	0
PVP01_1416900	95	35	56	35	64	168	41	183	80	504
PVP01_1412000	74	213	18	168	111	158	116	94	158	116
PVP01_API05500	0	0	0	0	0	0	0	0	0	0
PVP01_0603700	14	22	16	8	7	31	6	149	8	7
PVP01_0003620	0	0	0	0	0	0	0	0	0	0
PVP01_0006220	0	0	0	0	0	0	0	0	0	0
PVP01_1012100	36	67	21	31	30	77	76	211	56	65
PVP01_0217600	0	0	0	0	0	0	0	0	0	0
PVP01_1450100	175	432	73	240	217	306	336	429	354	221
PVP01_1334800	30	59	29	22	32	154	33	212	36	200
PVP01_0736000	0	0	0	0	0	0	0	0	0	0
PVP01_0000190	0	0	0	0	0	0	0	0	0	0
PVP01_0314800	56	179	26	142	136	217	177	239	152	187
PVP01_1031300	365	3264	158	775	2374	4385	492	347	1732	1127
PVP01_0814000	105	324	36	245	179	239	227	319	216	93
PVP01_0717200	31	168	27	108	98	72	132	203	171	72
PVP01_1322400	14	80	2	45	39	23	28	52	17	25
PVP01_0805100	9	83	11	21	13	25	37	76	27	27
PVP01_1323300	6	11	4	3	4	20	4	30	19	19
PVP01_0010400	0	0	0	0	0	0	0	0	0	0
PVP01_0001820	0	0	0	0	0	0	0	0	0	0
PVP01_0939400	970	2675	288	2776	2302	2362	1795	1374	1998	1334
PVP01_0008180	0	0	0	0	0	0	0	0	0	0
PVP01_1341100	161	279	66	254	161	433	176	614	211	585
PVP01_0523900	26	182	12	80	63	140	93	164	155	74
PVP01_0210200	15	42	8	20	34	30	38	93	27	8
PVP01_1305800	109	500	44	386	258	448	219	198	304	197
PVP01_0303300	73	206	14	104	136	214	96	98	159	147
PVP01_1261500	2	9	7	4	2	10	7	18	7	9
PVP01_1424200	38	141	13	97	81	148	67	80	107	45
PVP01_1224200	34	116	18	28	47	114	101	144	80	417
PVP01_1424000	4	4	2	0	0	3	2	18	2	8
PVP01_1130400	728	1560	302	1451	1146	1881	1651	431	2308	3657
PVP01_1029900	282	1216	39	1511	1034	846	984	374	1002	201
PVP01_1333200	72	558	43	403	336	874	266	224	521	185
PVP01_1200200	7	7	2	1	4	2	15	8	6	0
PVP01_1143500	13	28	6	14	20	30	11	38	16	23
PVP01_0308500	58	156	30	130	97	127	158	196	242	125
PVP01_1135100	44	166	21	71	84	139	98	211	143	112
PVP01_1222600	41	117	25	66	77	193	103	175	124	132
PVP01_0710200	153	598	47	665	427	415	432	389	479	207
PVP01_0009600	0	0	0	0	0	0	0	0	0	0
PVP01_0531100	45	295	13	159	240	184	38	39	126	45
PVP01_0316600	57	368	26	251	166	303	175	150	229	132
PVP01_0305900	20	50	11	47	36	39	41	66	51	46
PVP01_0938800	196	686	48	431	339	778	317	154	474	494
PVP01_1408300	285	828	84	730	600	1100	542	331	639	511
PVP01_1311200	31	97	12	64	63	100	71	98	50	59
PVP01_0911400	46	151	18	88	78	222	94	268	169	92
PVP01_0106600	11	42	1	35	20	18	39	51	37	13
PVP01_1228400	42	96	26	66	69	74	65	184	72	25
PVP01_0002980	0	0	0	0	0	0	0	0	0	0
PVP01_0004650	0	0	0	0	0	0	0	0	0	0
PVP01_0313400	116	465	62	183	278	393	209	494	278	202
PVP01_1139000	39	111	27	99	90	248	55	149	90	811
PVP01_1110300	324	896	49	937	619	618	703	266	690	495
PVP01_0007170	0	0	0	0	0	0	0	0	0	0
PVP01_0004340	0	0	0	0	0	0	0	0	0	0
PVP01_1025100	287	747	131	632	548	731	567	1029	718	880
PVP01_0607500	9	5	0	23	4	1	30	3	14	17
PVP01_0722800	133	675	37	467	732	1008	244	340	351	500
PVP01_1139300	220	1082	92	633	438	667	668	748	822	516
PVP01_0006060	0	0	0	0	0	0	0	0	0	0
PVP01_1444600	75	339	54	242	219	319	178	338	215	151
PVP01_0912400	145	365	44	357	249	426	294	351	410	251
PVP01_0217300	24	128	5	35	28	53	43	22	45	28
PVP01_1142900	271	926	86	696	618	1156	633	464	620	530
PVP01_1307300	387	1938	205	1119	875	1657	781	696	1341	1030
PVP01_0834400	585	1881	89	1663	2182	1716	1591	964	1585	672
PVP01_0948700	0	0	0	0	0	0	0	0	0	0
PVP01_1215800	37	72	22	52	34	80	57	213	77	47
PVP01_1110700	83	388	31	292	209	487	238	212	297	252
PVP01_1444900	58	143	24	136	114	156	74	208	91	102
PVP01_1117000	78	420	37	299	157	326	175	237	205	151
PVP01_1211900	881	2613	221	2371	1846	2391	1953	1542	2155	1037
PVP01_1267000	474	927	181	598	623	1016	650	567	998	1481
PVP01_1427200	197	729	106	468	548	907	309	217	519	921
PVP01_1248700	16	37	7	26	14	33	18	52	29	39
PVP01_0524900	8	12	4	12	4	20	13	76	13	14
PVP01_0006270	0	0	0	0	0	0	0	0	0	0
PVP01_0716500	45	130	15	52	61	108	90	199	106	42
PVP01_0008740	0	0	0	0	0	0	0	0	0	0
PVP01_0216500	8	22	2	4	5	17	15	11	20	13
PVP01_0938400	13	10	9	7	3	25	18	101	3	29
PVP01_1205000	10	40	7	26	31	64	20	123	24	37
PVP01_0000610	0	0	0	0	0	0	0	0	0	0
PVP01_1238100	25	121	19	21	46	87	45	102	83	83
PVP01_1464500	50	106	11	45	69	85	33	58	53	267
PVP01_0928200	145	730	62	348	421	950	229	335	482	1251
PVP01_1271000	10	73	1	44	28	67	31	8	31	69
PVP01_0113500	79	249	31	105	139	206	105	266	209	170
PVP01_1228200	36	102	15	49	52	125	63	124	58	69
PVP01_0704500	108	216	74	144	117	321	135	469	92	1235
PVP01_1455200	270	1454	69	1001	728	1021	493	648	642	305
PVP01_0400700	51	318	7	288	281	158	71	82	111	31
PVP01_1258300	24	60	17	35	29	61	38	104	36	109
PVP01_1408200	128	437	51	413	248	510	310	203	408	748
PVP01_0421300	55	8	0	28	1	6	17	15	2	19
PVP01_0001280	0	0	0	0	0	0	0	0	0	0
PVP01_0000690	0	0	0	0	0	0	0	0	0	0
PVP01_1001400	31	39	12	7	13	43	16	80	32	167
PVP01_0009610	0	0	0	0	0	0	0	0	0	0
PVP01_0813800	64	237	26	82	102	169	144	122	162	166
PVP01_1145700	34	214	19	161	71	159	89	115	123	63
PVP01_1253800	543	2024	186	1387	1217	1886	1030	870	1396	1216
PVP01_0827000	16	22	3	13	19	27	9	69	24	34
PVP01_0607800	70	198	18	125	177	190	100	45	97	93
PVP01_0204400	138	479	18	191	193	334	304	313	191	160
PVP01_0002970	0	0	0	0	0	0	0	0	0	0
PVP01_0001090	0	0	0	0	0	0	0	0	0	0
PVP01_0500300	12	17	0	7	8	8	4	10	18	18
PVP01_0001450	0	0	0	0	0	0	0	0	0	0
PVP01_0215500	19	37	3	7	15	52	10	24	8	74
PVP01_1103400	3	16	4	3	9	13	10	23	13	13
PVP01_1405600	129	481	48	369	287	441	221	171	289	213
PVP01_1418000	218	1284	100	544	522	1662	544	386	1373	472
PVP01_1400100	0	0	0	0	0	0	0	0	0	0
PVP01_0215200	139	587	52	506	391	680	244	248	335	174
PVP01_0120900	0	0	0	0	0	0	0	0	0	0
PVP01_0916400	182	478	32	579	280	372	368	148	247	155
PVP01_1141600	305	1636	97	1003	1041	1077	719	617	815	384
PVP01_1459300	134	383	33	219	207	346	336	274	294	137
PVP01_0006560	0	0	0	0	0	0	0	0	0	0
PVP01_0000540	0	0	0	0	0	0	0	0	0	0
PVP01_0508800	182	729	67	456	524	488	380	361	455	769
PVP01_1119200	584	2215	222	1493	932	1885	1128	869	1714	1822
PVP01_1255200	74	617	46	214	247	514	169	319	326	242
PVP01_0001700	0	0	0	0	0	0	0	0	0	0
PVP01_1413300	79	130	21	42	58	66	83	34	161	176
PVP01_1020800	17	32	6	6	17	37	11	11	27	25
PVP01_0904800	961	2364	202	3617	2476	3075	2118	1138	1741	1104
PVP01_0937600	26	15	14	1	10	44	17	233	23	47
PVP01_1029800	38	59	8	31	15	49	49	85	27	47
PVP01_0938500	8	25	10	17	7	23	15	57	10	10
PVP01_0519100	51	126	23	110	122	107	88	108	192	114
